price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
2599,,ford mustang,like new,6,gas,46349,automatic,coupe,silver,,1/16/2019,36
3600,2001,toyota corolla,excellent,,gas,86000,automatic,sedan,grey,,12/26/2018,64
2599,2014,honda cr-v,like new,4,gas,37539,automatic,SUV,grey,1,8/29/2018,37
3975,2006,jeep liberty,good,,gas,,automatic,wagon,blue,1,10/23/2018,37
3300,2009,ford focus,good,4,gas,133000,automatic,sedan,,,12/4/2018,51
9700,,ford mustang,excellent,8,gas,87000,automatic,convertible,black,,5/22/2018,15
15998,2012,nissan frontier,excellent,6,gas,64000,automatic,pickup,,1,7/17/2018,33
4500,2000,ford f-150,excellent,6,gas,127272,manual,pickup,red,,11/16/2018,38
2695,2008,ford taurus,excellent,6,gas,173000,automatic,sedan,white,,7/10/2018,106
14900,1997,ford f350,excellent,8,diesel,129700,automatic,truck,,1,5/31/2018,25
4000,2005,jeep grand cherokee,good,6,gas,210000,automatic,SUV,grey,1,1/5/2019,60
2000,1998,ford f-150,good,6,gas,256000,automatic,pickup,,,8/27/2018,50
2599,2011,gmc acadia,like new,6,gas,146149,automatic,SUV,white,1,3/15/2019,21
14000,2015,ford taurus,excellent,6,gas,,automatic,sedan,blue,,6/12/2018,66
7500,2007,ram 1500,good,6,gas,80000,automatic,truck,white,,11/4/2018,96
9400,1964,chevrolet impala,good,8,gas,193000,automatic,sedan,custom,,2/14/2019,18
24750,2017,ford explorer,excellent,6,gas,83000,automatic,SUV,grey,1,5/6/2018,9
16900,2015,kia sorento,excellent,4,gas,23000,automatic,SUV,white,,3/7/2019,76
6500,2008,chevrolet silverado 1500,fair,,gas,135000,automatic,truck,white,,10/23/2018,18
2275,2001,jeep grand cherokee,fair,6,gas,207858,automatic,SUV,,1,10/22/2018,60
22995,2014,ford f-150,good,6,gas,84112,automatic,truck,red,1,1/15/2019,14
8985,,ford f-150,good,8,gas,95000,automatic,pickup,blue,1,2/5/2019,7
20488,2017,ford mustang,like new,4,gas,4500,automatic,coupe,grey,,3/6/2019,7
5000,2006,chevrolet silverado 1500,good,8,gas,260000,automatic,truck,silver,1,11/8/2018,23
11500,2011,subaru impreza,like new,4,gas,91000,manual,hatchback,white,1,6/29/2018,23
9900,2006,toyota tacoma,good,6,gas,94000,manual,pickup,blue,1,1/17/2019,39
7550,2013,ford f150,excellent,6,gas,168000,automatic,truck,white,,2/11/2019,105
8995,2007,toyota highlander,excellent,6,gas,129120,automatic,SUV,,,5/14/2018,46
6500,2009,chevrolet silverado,excellent,6,gas,149199,automatic,truck,white,1,4/6/2019,8
6500,2007,ford escape,excellent,4,gas,72974,automatic,SUV,,,8/4/2018,6
7400,2016,chevrolet cruze,excellent,4,gas,121892,automatic,sedan,white,,5/31/2018,67
10900,2013,gmc sierra,excellent,8,gas,163000,automatic,truck,red,1,5/11/2018,60
14950,2012,chevrolet silverado,excellent,8,gas,141031,automatic,truck,blue,1,10/20/2018,33
15500,2011,ford f150,excellent,6,gas,120000,automatic,pickup,brown,1,11/13/2018,67
11900,2009,ford f150,excellent,8,gas,76880,automatic,truck,grey,,2/5/2019,43
8300,2003,chevrolet silverado 2500hd,good,8,diesel,232000,automatic,truck,blue,1,1/11/2019,77
7995,2016,ford focus,good,4,gas,,automatic,sedan,white,,11/8/2018,21
1000,1997,honda civic,fair,4,gas,195000,automatic,coupe,black,,6/12/2018,55
2000,1991,honda civic,good,4,gas,,manual,hatchback,,,2/12/2019,21
9799,2013,hyundai santa fe,good,,gas,100101,automatic,SUV,blue,,1/9/2019,60
7999,2013,nissan altima,good,4,gas,108145,automatic,sedan,red,,6/11/2018,38
5500,2008,toyota camry,good,4,gas,179124,automatic,sedan,white,,7/27/2018,73
7500,2013,chevrolet malibu,good,,gas,106556,automatic,sedan,black,,1/14/2019,36
8500,2006,cadillac escalade,good,8,gas,194385,automatic,SUV,,1,1/7/2019,52
8300,2016,nissan versa,good,,gas,59889,automatic,sedan,red,,2/4/2019,34
6999,2011,toyota camry,good,4,gas,144343,automatic,sedan,white,,1/13/2019,62
9950,2016,nissan sentra,excellent,4,gas,40284,automatic,sedan,silver,,10/31/2018,47
7200,2013,dodge grand caravan,good,6,gas,140972,automatic,van,blue,,6/4/2018,14
9899,2015,chevrolet cruze,good,4,gas,76867,automatic,sedan,red,,12/1/2018,12
7500,2007,bmw x5,good,6,gas,,automatic,SUV,blue,1,6/10/2018,2
9999,2013,volkswagen passat,good,5,gas,82488,automatic,sedan,silver,,2/25/2019,27
8500,2016,kia soul,good,4,gas,84111,automatic,hatchback,white,,8/26/2018,34
9300,2017,nissan versa,good,4,gas,37020,automatic,sedan,white,,12/25/2018,43
4999,2007,nissan altima,good,4,gas,159064,automatic,sedan,black,,9/28/2018,61
8300,2014,dodge grand caravan,good,6,gas,117642,automatic,van,grey,,9/27/2018,63
2599,,buick enclave,like new,6,gas,84769,automatic,SUV,white,,3/11/2019,7
18500,,chevrolet corvette,excellent,8,gas,53000,automatic,other,red,,11/20/2018,39
2599,2014,ford mustang,like new,6,gas,46349,automatic,coupe,silver,,9/1/2018,42
22995,2013,chevrolet silverado,good,8,gas,,automatic,truck,,1,5/17/2018,22
21500,2008,chevrolet corvette,excellent,8,gas,53000,manual,convertible,black,,7/1/2018,16
1500,2006,chevrolet malibu,fair,,gas,,automatic,sedan,red,,12/13/2018,17
13800,2007,ford mustang,excellent,8,gas,46656,automatic,coupe,blue,,5/6/2018,62
2599,2014,honda cr-v,like new,,gas,37539,automatic,SUV,grey,1,9/3/2018,7
11750,2011,jeep grand cherokee,excellent,6,gas,123500,automatic,SUV,grey,1,3/28/2019,39
5295,2008,subaru impreza,good,,gas,136000,automatic,hatchback,black,1,7/12/2018,58
2995,2006,ford f-150,good,6,gas,,automatic,truck,white,,12/2/2018,87
13995,2012,chevrolet camaro,good,6,gas,79955,automatic,convertible,red,,8/28/2018,8
5000,2008,chevrolet impala,good,8,gas,130133,automatic,sedan,white,,6/8/2018,26
3000,2007,subaru forester,good,4,gas,135000,automatic,SUV,black,1,1/2/2019,18
7950,2011,gmc acadia,excellent,6,gas,158000,automatic,SUV,white,,12/5/2018,77
4000,2000,chevrolet tahoe,excellent,8,gas,158000,automatic,SUV,red,1,4/18/2019,22
4800,2008,chevrolet impala,excellent,6,gas,133093,automatic,sedan,silver,,6/18/2018,16
3250,2005,jeep liberty,good,6,gas,162000,automatic,SUV,blue,1,6/21/2018,3
6500,2012,hyundai elantra,excellent,4,gas,91795,automatic,sedan,silver,,7/16/2018,20
8699,2012,volkswagen passat,excellent,4,diesel,88470,automatic,sedan,,,6/4/2018,29
7950,2013,chevrolet equinox,excellent,4,gas,136000,automatic,SUV,white,,8/29/2018,67
6950,2011,chevrolet equinox,excellent,4,gas,130000,automatic,SUV,,,1/16/2019,55
3450,2007,volkswagen jetta,good,5,gas,,automatic,sedan,black,,5/30/2018,38
3295,1998,subaru forester,good,4,gas,,automatic,wagon,red,1,1/13/2019,72
27000,2014,gmc sierra 1500,excellent,8,gas,84000,automatic,truck,silver,1,12/10/2018,65
24500,2012,jeep wrangler,excellent,6,gas,51800,automatic,SUV,grey,1,8/20/2018,42
9699,2012,volkswagen passat,excellent,4,diesel,,automatic,sedan,,,6/3/2018,86
13900,2014,ford explorer,like new,6,gas,,automatic,SUV,orange,1,2/16/2019,13
9450,2005,chevrolet silverado,excellent,,gas,,automatic,truck,silver,,10/6/2018,25
7995,2010,ford edge,excellent,6,gas,141000,automatic,SUV,black,,7/9/2018,12
6950,2010,gmc acadia,excellent,6,gas,178000,automatic,SUV,grey,,11/26/2018,89
8988,2013,chevrolet equinox,good,4,gas,115060,automatic,SUV,black,,6/30/2018,96
5900,2005,ram 3500,fair,6,diesel,,manual,pickup,white,,6/18/2018,14
3900,,ram 1500,fair,8,gas,129000,automatic,pickup,silver,,9/17/2018,38
9350,2011,chevrolet equinox,excellent,,gas,105033,automatic,SUV,brown,1,8/7/2018,14
3495,2005,hyundai sonata,good,4,gas,110439,automatic,sedan,,,9/23/2018,46
1600,1993,honda accord,good,4,gas,229000,automatic,sedan,green,,5/24/2018,44
13900,2016,chevrolet malibu,good,4,gas,45314,automatic,sedan,,,5/24/2018,82
1000,2002,ford ranger,fair,,gas,178000,automatic,pickup,white,,8/12/2018,9
3500,2006,toyota prius,excellent,4,gas,208000,automatic,hatchback,black,,5/22/2018,6
27800,2016,ford f150 supercrew cab xlt,good,6,gas,47570,other,pickup,white,1,7/14/2018,10
2599,,gmc acadia,like new,6,gas,146149,automatic,SUV,white,1,11/22/2018,40
12995,2013,nissan rogue,excellent,4,gas,46150,automatic,wagon,,1,6/13/2018,17
14995,2013,honda cr-v,excellent,,gas,60150,automatic,wagon,,1,11/21/2018,49
20995,2013,ram 1500,excellent,8,gas,96100,automatic,truck,white,1,11/3/2018,51
10995,2011,ford explorer,excellent,6,gas,128200,automatic,wagon,black,1,3/3/2019,72
42995,2018,chevrolet suburban,excellent,8,gas,40800,automatic,SUV,black,1,8/14/2018,25
13995,2008,chevrolet silverado 1500,excellent,8,gas,,automatic,truck,grey,1,6/10/2018,46
14995,2011,ford ranger,excellent,6,gas,54200,automatic,truck,grey,1,1/5/2019,25
19995,2017,jeep cherokee,good,4,gas,,automatic,SUV,black,1,10/5/2018,23
18995,2011,chevrolet colorado,good,8,gas,55326,automatic,truck,,1,1/6/2019,41
20988,2015,jeep grand cherokee,like new,6,gas,74729,automatic,SUV,black,1,10/6/2018,27
32000,2014,ram 2500,excellent,6,diesel,,automatic,truck,black,1,11/13/2018,77
17250,2016,ford f250 super duty,good,,gas,52000,automatic,pickup,white,1,6/23/2018,61
5650,2007,ford edge,excellent,6,gas,,automatic,SUV,black,,12/15/2018,37
1350,1997,ford f150,fair,8,gas,124000,automatic,pickup,,1,1/27/2019,35
2900,2012,dodge grand caravan,good,6,gas,185000,automatic,mini-van,,,8/24/2018,7
3800,2003,honda cr-v,good,4,gas,124055,automatic,SUV,black,,10/25/2018,58
11300,2012,buick enclave,excellent,6,gas,108774,automatic,SUV,white,1,5/19/2018,55
18200,2013,dodge charger,excellent,8,gas,78812,automatic,sedan,silver,,3/18/2019,21
4000,2002,ford f150,good,8,gas,178000,automatic,pickup,silver,1,5/13/2018,13
6500,2010,ford explorer,good,6,gas,94000,automatic,SUV,silver,1,4/5/2019,38
5000,2007,ford edge,excellent,6,gas,188515,automatic,SUV,silver,1,6/8/2018,7
18500,1990,chevrolet corvette,excellent,8,gas,53000,automatic,other,red,,5/4/2018,25
4980,1997,ford f-150,good,8,gas,160700,manual,pickup,silver,1,7/11/2018,27
24988,2018,ram 1500,like new,8,gas,18000,automatic,truck,black,,10/4/2018,95
3795,2008,ford escape,excellent,4,gas,,automatic,SUV,red,,1/22/2019,30
26995,2016,ford f-150,good,8,gas,38317,automatic,truck,blue,1,1/25/2019,45
5000,2008,ford f250 super duty,good,8,diesel,224000,automatic,pickup,brown,,12/29/2018,7
6800,2012,ford fusion se,excellent,4,gas,84000,automatic,sedan,blue,,9/28/2018,36
11998,2009,subaru impreza,good,,gas,115300,manual,sedan,,1,8/10/2018,5
3495,2007,ford escape,excellent,6,gas,,automatic,SUV,,,4/10/2019,64
5895,2009,hyundai sonata,good,4,gas,98851,automatic,sedan,,,10/5/2018,50
17988,2018,hyundai elantra,like new,4,gas,4000,automatic,sedan,grey,,10/6/2018,8
15900,2006,chevrolet silverado 2500hd,excellent,8,diesel,191529,automatic,truck,blue,1,3/22/2019,81
7999,2012,chevrolet traverse,excellent,6,gas,151754,automatic,SUV,white,1,4/13/2019,36
36988,2016,chevrolet tahoe,like new,8,gas,46000,automatic,SUV,silver,1,9/15/2018,63
3950,2005,kia sorento,excellent,6,gas,112000,automatic,SUV,grey,1,5/31/2018,41
3500,1999,chevrolet suburban,excellent,,gas,,automatic,SUV,grey,1,12/10/2018,16
18500,2017,chevrolet silverado 2500hd,like new,8,gas,94500,automatic,truck,white,,2/7/2019,62
19500,2016,ram 1500,excellent,8,gas,73300,automatic,pickup,grey,1,4/1/2019,50
28800,2017,toyota tacoma,good,6,gas,48500,automatic,pickup,grey,1,10/4/2018,22
5500,1996,toyota tacoma,fair,4,gas,292000,automatic,truck,brown,1,12/31/2018,28
4995,2000,chevrolet silverado 1500,good,8,gas,190000,automatic,pickup,green,1,12/29/2018,64
20990,2014,ram 2500,good,8,gas,121437,automatic,truck,white,1,11/17/2018,55
13990,2005,toyota tundra,good,,gas,66697,automatic,truck,white,1,1/27/2019,50
28990,,ford f-350 sd,good,8,diesel,,automatic,truck,,1,6/14/2018,10
15990,,ford f-250 sd,good,8,gas,113419,automatic,truck,,1,7/30/2018,69
27988,2018,ford f-150,like new,6,gas,10000,automatic,truck,grey,,10/21/2018,20
5990,2008,ford explorer,good,6,gas,137809,automatic,SUV,black,1,9/22/2018,10
19990,2010,ford f-350 sd,good,10,gas,51664,manual,truck,white,1,9/13/2018,72
18990,2015,ford f-250 sd,good,8,gas,134794,automatic,truck,blue,1,4/2/2019,43
14490,2013,chevrolet silverado 3500hd,good,8,gas,174100,automatic,truck,white,1,12/18/2018,21
17490,2016,ford econoline,good,10,gas,122637,automatic,truck,,,2/17/2019,30
13490,2012,ford econoline,good,8,gas,80836,automatic,truck,white,,9/11/2018,69
21990,2013,chevrolet silverado 3500hd,good,,gas,99748,automatic,truck,,,12/10/2018,52
21990,2003,gmc sierra 2500hd,good,8,diesel,81522,automatic,truck,blue,1,7/6/2018,69
17490,2016,ford econoline,good,10,gas,122974,automatic,truck,yellow,,11/28/2018,21
24990,,ford f-250 sd,good,8,gas,43854,automatic,truck,,1,10/13/2018,2
16990,,ford econoline,good,8,gas,99693,automatic,truck,white,,6/20/2018,70
16990,2008,ford econoline,good,8,gas,104738,automatic,truck,white,,8/21/2018,39
18490,2015,ford f-250 sd,good,8,gas,124332,automatic,truck,white,1,10/1/2018,22
11990,2011,ford econoline,good,8,gas,146100,automatic,truck,white,,9/29/2018,22
25990,2013,cadillac escalade,like new,8,gas,78024,automatic,SUV,black,1,3/28/2019,32
21988,,chevrolet silverado,like new,6,gas,65000,automatic,truck,blue,,6/27/2018,140
24988,2017,chevrolet silverado,like new,8,gas,64000,automatic,truck,white,,11/5/2018,59
1700,2000,toyota tundra,fair,8,gas,361500,automatic,truck,white,,4/15/2019,56
13500,1982,chevrolet corvette,good,,gas,,automatic,hatchback,custom,,6/2/2018,70
8200,2015,ford fusion se,good,4,gas,112000,automatic,sedan,white,,3/24/2019,69
6900,2012,honda civic lx,good,,gas,52300,automatic,sedan,black,,3/11/2019,32
26988,2018,ford explorer,like new,6,gas,25000,automatic,SUV,grey,,6/24/2018,36
23500,2019,jeep cherokee,like new,4,gas,8000,automatic,SUV,,1,1/2/2019,49
20997,2015,buick enclave,like new,6,gas,,automatic,SUV,white,,1/3/2019,16
24988,2017,chevrolet traverse,like new,6,gas,33500,automatic,SUV,blue,1,11/19/2018,7
12000,2016,kia soul,excellent,4,gas,34340,manual,hatchback,black,,3/17/2019,40
5990,2011,nissan maxima,good,,gas,101000,automatic,sedan,white,,9/1/2018,25
5950,2011,subaru impreza,excellent,4,gas,129000,automatic,sedan,silver,,3/28/2019,33
12900,2009,ram 1500,excellent,8,gas,110568,automatic,truck,blue,,3/3/2019,46
4900,2007,ford f-150,excellent,8,gas,224000,automatic,truck,red,1,8/21/2018,50
6900,2010,honda accord,excellent,4,gas,144000,automatic,coupe,grey,,2/6/2019,21
12900,2008,jeep wrangler,excellent,6,gas,144053,automatic,SUV,,1,1/4/2019,24
22500,2019,nissan frontier crew cab sv,good,6,gas,,other,pickup,white,1,2/26/2019,17
13995,2017,nissan altima,good,4,gas,35915,automatic,sedan,grey,,3/20/2019,19
9495,2016,ford fusion se,good,6,gas,91435,automatic,sedan,black,,4/1/2019,163
16000,2012,gmc sierra 1500,excellent,8,gas,74993,automatic,truck,,,2/9/2019,12
3200,2007,dodge grand caravan,excellent,6,gas,120000,automatic,mini-van,white,,7/4/2018,10
37000,2018,chevrolet silverado 1500 crew,good,,gas,30465,other,pickup,white,1,10/16/2018,17
4250,2013,ford fusion,good,4,gas,146777,automatic,sedan,red,,1/21/2019,113
28000,2016,ford mustang gt coupe 2d,good,8,gas,10357,other,coupe,black,,10/29/2018,18
5400,2012,kia soul,excellent,4,gas,,automatic,wagon,black,,9/8/2018,91
26400,,ford mustang gt coupe 2d,good,,gas,16890,other,coupe,white,,8/19/2018,5
3200,1997,toyota 4runner,good,6,gas,160000,automatic,SUV,grey,1,1/3/2019,22
3500,2000,jeep cherokee,excellent,6,gas,182000,automatic,SUV,green,,1/7/2019,22
2250,2003,chevrolet malibu,good,6,gas,,automatic,sedan,white,,6/25/2018,37
3250,2006,honda pilot,good,6,gas,269913,automatic,SUV,green,1,10/17/2018,10
17588,2018,chevrolet cruze,like new,,gas,4000,automatic,sedan,,,12/18/2018,9
4900,2004,honda cr-v,like new,4,gas,45000,automatic,SUV,black,1,7/4/2018,59
2599,2014,ford mustang,like new,6,gas,46349,automatic,coupe,silver,,12/16/2018,14
1000,2000,honda odyssey,fair,6,gas,232000,automatic,mini-van,blue,,7/30/2018,2
34988,2016,gmc yukon,like new,8,gas,69400,automatic,SUV,brown,,8/21/2018,36
2500,1996,toyota camry,good,4,gas,196000,automatic,sedan,black,,3/14/2019,40
46500,2019,ford f-250 super duty,excellent,8,gas,5600,automatic,truck,grey,1,3/12/2019,31
4825,2007,chevrolet malibu,excellent,6,gas,118025,automatic,sedan,silver,,12/8/2018,106
8300,2014,chevrolet malibu,excellent,4,gas,79500,automatic,sedan,brown,,7/20/2018,22
28000,2012,ford f-250 super duty,good,8,diesel,,automatic,truck,custom,1,12/16/2018,39
23988,2018,nissan altima,like new,4,gas,677,automatic,sedan,grey,,12/18/2018,52
26900,2014,chevrolet silverado 1500 crew,good,8,gas,68607,automatic,pickup,,1,2/5/2019,8
26000,2017,ford mustang gt coupe 2d,good,8,gas,,other,coupe,yellow,,12/29/2018,48
19998,2016,honda cr-v,excellent,4,gas,27000,automatic,SUV,blue,1,12/9/2018,9
14995,2012,chevrolet camaro,good,6,gas,83880,automatic,convertible,red,,1/27/2019,18
5750,2000,jeep wrangler,good,6,gas,97851,manual,SUV,,1,10/10/2018,18
7500,2006,ford mustang,excellent,8,gas,,automatic,coupe,grey,,6/4/2018,28
8999,2006,gmc sierra 1500,excellent,8,gas,130120,automatic,pickup,,1,3/17/2019,21
9200,2007,ford f-150,excellent,8,gas,105000,automatic,pickup,black,1,5/18/2018,23
12995,2013,nissan rogue,excellent,4,gas,46150,automatic,wagon,black,1,7/12/2018,50
20995,2013,ram 1500,excellent,8,gas,,automatic,truck,white,1,3/2/2019,108
14995,2011,ford ranger,excellent,6,gas,,automatic,truck,grey,1,5/23/2018,11
28995,2014,ram 2500,good,,gas,97831,automatic,truck,black,1,9/25/2018,19
18995,2015,ram 2500,good,8,gas,,automatic,truck,grey,1,9/25/2018,40
14995,2013,honda cr-v,excellent,,gas,60150,automatic,wagon,brown,1,8/4/2018,85
42995,2018,chevrolet suburban,excellent,8,gas,40800,automatic,SUV,black,1,11/2/2018,27
13995,,chevrolet silverado 1500,excellent,8,gas,93300,automatic,truck,grey,1,5/23/2018,23
34995,2012,ram 2500,good,8,diesel,72610,automatic,truck,black,1,5/2/2018,64
27995,2016,ram 2500,good,8,gas,64025,automatic,truck,grey,1,4/14/2019,37
13000,2005,ram 2500,good,8,gas,,automatic,pickup,grey,1,1/27/2019,60
17695,2012,chevrolet silverado 2500hd,good,8,gas,102125,automatic,truck,,1,3/11/2019,91
7550,2008,honda pilot,excellent,6,gas,127683,automatic,SUV,silver,1,8/13/2018,49
299,2004,toyota camry,excellent,4,gas,185423,automatic,sedan,silver,,1/15/2019,38
7800,2011,toyota corolla,like new,4,gas,111506,automatic,sedan,silver,,5/23/2018,20
7980,2004,chevrolet silverado 1500,like new,8,gas,135323,automatic,truck,custom,1,10/2/2018,31
13800,2009,ram 1500,like new,8,gas,65694,automatic,truck,,1,9/17/2018,20
18800,2014,ford f-150,like new,8,gas,,automatic,truck,blue,1,2/17/2019,6
14800,2009,ford f-250 sd,like new,8,diesel,148544,automatic,truck,blue,1,11/7/2018,22
3800,2004,toyota camry le,excellent,4,gas,146709,automatic,sedan,grey,,9/6/2018,66
15995,2016,nissan rogue,good,4,gas,42524,automatic,SUV,,1,2/21/2019,10
49995,2017,ford f-150,good,6,gas,31040,automatic,truck,red,1,3/10/2019,68
2000,2000,ford explorer,good,6,gas,135666,automatic,SUV,,1,8/30/2018,50
13000,2008,jeep wrangler unlimited,good,6,gas,157753,manual,SUV,silver,1,6/29/2018,20
20995,2016,toyota tundra,good,8,gas,130603,automatic,truck,,1,7/27/2018,36
7295,2013,subaru impreza,good,4,gas,126000,automatic,hatchback,black,1,5/31/2018,25
14999,2007,jeep wrangler,excellent,6,gas,121299,automatic,SUV,,1,12/8/2018,93
8995,2011,toyota rav4,excellent,,gas,129000,automatic,SUV,brown,1,10/6/2018,112
19800,2013,jeep wrangler,excellent,6,gas,,automatic,SUV,red,1,8/21/2018,19
8500,,dodge charger,good,6,gas,114000,automatic,sedan,,1,9/9/2018,30
23500,2016,toyota tacoma,excellent,4,gas,39000,automatic,pickup,grey,1,12/5/2018,53
9995,2011,chevrolet silverado 1500,good,8,gas,,automatic,truck,,1,10/28/2018,23
15800,2013,ram 1500,like new,8,gas,113884,automatic,truck,red,1,9/26/2018,68
8800,,ford escape,like new,4,gas,116154,automatic,SUV,silver,1,7/11/2018,29
25700,2015,ford f-250 sd,like new,8,gas,93327,automatic,truck,white,1,6/25/2018,31
19998,2012,ford f-150,excellent,6,gas,113000,automatic,pickup,,1,7/11/2018,35
21998,2007,ram 3500,good,,diesel,141000,automatic,pickup,white,1,7/3/2018,74
25588,2018,dodge charger,like new,6,gas,12000,automatic,sedan,black,,2/5/2019,29
14998,2014,chrysler 300,excellent,8,gas,89000,automatic,sedan,,1,6/10/2018,66
22588,2018,nissan frontier,like new,,gas,15000,automatic,truck,black,,9/20/2018,57
7995,2014,ford expedition,good,8,gas,168000,automatic,SUV,white,1,2/18/2019,43
2100,1999,chevrolet malibu,good,4,gas,117825,automatic,sedan,,,4/7/2019,11
5900,2013,honda civic lx,good,4,gas,113000,automatic,sedan,grey,,10/6/2018,16
19862,2010,chevrolet silverado 3500hd,excellent,,gas,115734,automatic,truck,silver,1,2/28/2019,65
5495,2009,ford focus,good,,gas,98705,automatic,coupe,silver,,2/28/2019,33
